time,x,y,z,gx,gy,gz,barometer
9.368,-0.44,-0.09,0.84,0.01,-0.15,0.09,1007.23
9.377,-0.41,-0.08,0.85,0.01,-0.15,0.09,1007.27
9.377,-0.41,-0.08,0.85,0.01,-0.15,0.09,1007.27
9.465,-0.41,-0.08,0.85,-0.13,-0.12,0.10,1007.27
9.465,-0.41,-0.08,0.85,-0.13,-0.12,0.10,1007.27
9.468,-0.40,-0.07,0.83,-0.13,-0.12,0.10,1007.36
9.504,-0.40,-0.06,0.83,-0.06,-0.02,0.02,1007.36
9.526,-0.40,-0.06,0.83,-0.06,-0.02,0.02,1007.27
9.526,-0.40,-0.06,0.83,-0.06,-0.02,0.02,1007.27
9.59,-0.40,-0.06,0.83,-0.13,0.05,-0.02,1007.27
9.594,-0.39,-0.06,0.84,-0.13,0.05,-0.02,1007.29
9.594,-0.39,-0.06,0.84,-0.13,0.05,-0.02,1007.29
9.664,-0.39,-0.06,0.84,0.01,0.10,-0.05,1007.29
9.668,-0.41,-0.06,0.84,0.01,0.10,-0.05,1007.41
9.698,-0.41,-0.06,0.84,0.10,0.13,-0.08,1007.41
9.73,-0.43,-0.06,0.85,0.10,0.13,-0.08,1007.32
9.73,-0.43,-0.06,0.85,0.10,0.13,-0.08,1007.32
9.786,-0.43,-0.06,0.85,0.16,0.06,-0.18,1007.32
9.797,-0.42,-0.04,0.87,0.16,0.06,-0.18,1007.31
9.797,-0.42,-0.04,0.87,0.16,0.06,-0.18,1007.31
9.875,-0.42,-0.04,0.87,0.08,0.02,-0.10,1007.31
9.875,-0.42,-0.04,0.87,0.08,0.02,-0.10,1007.31
9.881,-0.43,-0.03,0.86,0.08,0.02,-0.10,1007.25
9.92,-0.42,-0.04,0.86,0.04,0.02,-0.12,1007.25
9.937,-0.42,-0.04,0.86,0.04,0.02,-0.12,1007.31
9.972,-0.42,-0.04,0.86,0.03,0.03,-0.07,1007.31
9.974,-0.43,-0.04,0.85,0.03,0.03,-0.07,1007.31
10.007,-0.43,-0.04,0.85,0.03,0.03,-0.07,1007.32
10.038,-0.44,-0.05,0.85,-0.02,0.00,-0.08,1007.32
10.038,-0.44,-0.05,0.85,-0.02,0.00,-0.08,1007.32
10.104,-0.44,-0.05,0.85,-0.02,0.00,-0.08,1007.36
10.11,-0.43,-0.05,0.85,-0.11,0.00,-0.08,1007.36
10.148,-0.43,-0.05,0.85,-0.11,0.00,-0.08,1007.37
10.148,-0.43,-0.05,0.85,-0.11,0.00,-0.08,1007.37
10.21,-0.43,-0.05,0.85,-0.06,-0.00,-0.05,1007.37
10.21,-0.43,-0.05,0.85,-0.06,-0.00,-0.05,1007.37
10.238,-0.43,-0.06,0.84,-0.06,-0.00,-0.05,1007.24
10.244,-0.42,-0.08,0.85,-0.05,-0.01,-0.01,1007.24
10.303,-0.42,-0.08,0.85,-0.05,-0.01,-0.01,1007.30
10.303,-0.42,-0.08,0.85,-0.05,-0.01,-0.01,1007.30
10.307,-0.43,-0.06,0.84,0.01,-0.01,0.02,1007.30
10.374,-0.43,-0.06,0.84,0.01,-0.01,0.02,1007.22
10.376,-0.43,-0.06,0.84,-0.06,-0.00,-0.03,1007.22
10.378,-0.42,-0.10,0.83,-0.06,-0.00,-0.03,1007.22
10.427,-0.42,-0.10,0.83,-0.06,-0.00,-0.03,1007.26
10.468,-0.42,-0.10,0.83,-0.04,0.11,-0.18,1007.26
10.47,-0.43,-0.12,0.84,-0.04,0.11,-0.18,1007.26
10.498,-0.43,-0.12,0.84,-0.38,-0.11,-0.04,1007.32
10.505,-0.43,-0.11,0.86,-0.38,-0.11,-0.04,1007.32
10.58,-0.43,-0.11,0.86,0.32,-0.10,-0.04,1007.32
10.58,-0.43,-0.11,0.86,0.32,-0.10,-0.04,1007.32
